mn,dy,hr,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
1,16,12,0.833787583,-0.495599748,0.481971647,-1.145433571,2.426479422,-2.575949457,-0.141682065,-0.790889325,-0.243200563,0.482221371,-1.285720966,-0.458633339,0.152486229,0.630937897,0.803784579,-0.909056441,0.44727461,-0.900677272,0.17152197,0.688380363,-0.78051945,-0.425317646,-1.128341123,-0.52598467,1.211896161,1.672700206,1.204259398,-0.985744121,1.207192076,-0.211642873,0.097036802,0.492462315
1,16,18,0.860407822,-0.520881558,0.486680063,-1.193268038,2.526777868,-2.478934616,-0.164982537,-0.812958707,-0.210477751,0.489427069,-1.247672718,-0.475046833,0.13956342,0.636635856,0.757523487,-0.946000135,0.391892871,-0.932943083,0.202366101,0.696334627,-0.796666738,-0.443645728,-1.103936579,-0.552874173,1.173558686,1.615743496,1.206077992,-0.961855554,1.234535013,-0.179867076,0.039925224,0.564562228
1,17,0,0.840153213,-0.549291989,0.492280864,-1.197746506,2.574834987,-2.440653476,-0.251980882,-0.859525431,-0.200330539,0.523586507,-1.165129455,-0.443232968,0.151781379,0.652952042,0.777989769,-0.935047465,0.371977404,-0.983851856,0.195412899,0.673672758,-0.786557416,-0.435630314,-1.108987739,-0.594903021,1.164623545,1.555404028,1.182869185,-0.953450204,1.295609198,-0.155449312,0.015345568,0.593275229
1,17,6,0.913764014,-0.569398543,0.501339085,-1.217089647,2.638346252,-2.373283407,-0.291410078,-0.872135349,-0.176526067,0.507868087,-1.075824883,-0.427491547,0.111960452,0.668892135,0.759108168,-0.983607711,0.303882509,-1.008990504,0.213570753,0.65944564,-0.822237388,-0.428436566,-1.119326054,-0.57758553,1.119919436,1.528057335,1.183957841,-0.952574974,1.291464315,-0.100002649,-0.053907108,0.648251987
1,17,12,0.949409856,-0.55963972,0.543500394,-1.190910893,2.667636204,-2.320946308,-0.358382387,-0.880235733,-0.198284413,0.505083922,-1.070333639,-0.437092199,0.105902763,0.705279179,0.764239849,-0.960981059,0.267092852,-0.998183067,0.184381902,0.670857624,-0.845527825,-0.434937972,-1.14206917,-0.602759659,1.102162917,1.493689955,1.155199488,-0.930237762,1.339536899,-0.091287919,-0.093618359,0.661454282
1,17,18,1.05336492,-0.561320655,0.53324668,-1.148983689,2.74075437,-2.236738306,-0.337980177,-0.948365271,-0.20645316,0.448521723,-1.03641769,-0.457871784,0.050736896,0.731311432,0.749297942,-0.97864049,0.221742771,-1.046974189,0.189874188,0.680049408,-0.855531127,-0.438608763,-1.138091646,-0.606510893,1.084851351,1.443784245,1.148239785,-0.882925853,1.324779348,-0.068226704,-0.148040884,0.697126221
1,18,0,1.099627931,-0.534028876,0.538237793,-1.115021981,2.792379075,-2.211425314,-0.391626829,-0.968647401,-0.183675934,0.433792532,-0.981210396,-0.43652306,-0.023257577,0.72433398,0.78522232,-0.965405331,0.209223037,-1.057050089,0.139298068,0.669955012,-0.881574009,-0.406149736,-1.144263696,-0.619047652,1.057072372,1.409717504,1.146346976,-0.854183295,1.336022708,-0.080670589,-0.195887812,0.708420268
1,18,6,1.203362103,-0.525303418,0.510897982,-1.071253332,2.812216559,-2.17018344,-0.398981723,-0.981866959,-0.182144148,0.421187226,-0.907946057,-0.439303354,-0.092549032,0.750252439,0.762231058,-1.002944231,0.155840124,-1.097476573,0.147571337,0.683359801,-0.885911857,-0.360362626,-1.172073901,-0.588502023,1.022397355,1.396588036,1.154071937,-0.832548581,1.323298427,-0.113428843,-0.254002689,0.733508402
1,18,12,1.266910453,-0.514779824,0.465634956,-0.971834632,2.887541339,-2.109161644,-0.513529162,-0.964199206,-0.190129071,0.405127532,-0.888048943,-0.454225773,-0.124051388,0.759285117,0.760502793,-0.966862496,0.171950876,-1.124834823,0.100905662,0.703752494,-0.898960412,-0.335300716,-1.20718415,-0.584127977,1.011153264,1.349858495,1.137481312,-0.821474871,1.317141344,-0.117437178,-0.278803871,0.727700498
1,18,18,1.318730203,-0.494890036,0.45319472,-0.967184416,2.927923178,-2.07275832,-0.531223469,-0.951246448,-0.181850151,0.350784131,-0.867620485,-0.469770291,-0.197646805,0.77194851,0.745131174,-0.969952656,0.169961353,-1.126794716,0.08561129,0.746702403,-0.886229158,-0.280773814,-1.235953628,-0.541491616,1.015801428,1.280434661,1.125499537,-0.818443204,1.312124757,-0.095622944,-0.353506121,0.739110935
1,19,0,1.350842337,-0.489154353,0.407193269,-0.944226403,2.979027253,-2.030159256,-0.612704938,-0.941783347,-0.165079639,0.29092213,-0.822449548,-0.443048889,-0.191543809,0.770465904,0.745121545,-0.980288055,0.197548601,-1.122468463,0.066466389,0.783221613,-0.866295673,-0.244629615,-1.260843879,-0.550698186,0.958323593,1.233227669,1.116985843,-0.824058682,1.338511128,-0.110902587,-0.381475912,0.743953961
1,19,6,1.368505374,-0.495389067,0.359961914,-0.944331167,3.008844379,-1.993088479,-0.608891599,-0.90794817,-0.134046311,0.226195464,-0.793774521,-0.413317942,-0.226697404,0.789663048,0.742969941,-1.028245955,0.211316196,-1.124681576,0.040857195,0.825189637,-0.8920603,-0.188333737,-1.264932739,-0.536267049,0.94187097,1.187583226,1.158378954,-0.816979655,1.312957642,-0.095796903,-0.443160258,0.733648891
1,19,12,1.393169508,-0.48626331,0.281660483,-0.969159384,3.033365576,-1.959012018,-0.648673529,-0.872816409,-0.119523251,0.169246951,-0.815241612,-0.347541538,-0.240090317,0.800246442,0.748596039,-0.995058175,0.243037184,-1.126070277,0.044386556,0.878589857,-0.877036357,-0.168747874,-1.288293008,-0.522262268,0.876151662,1.160251845,1.153086332,-0.856645662,1.326913513,-0.098491037,-0.444924018,0.727148097
1,19,18,1.400897815,-0.470443939,0.221615167,-1.003339478,3.078656759,-1.918580146,-0.648366023,-0.830417178,-0.123602846,0.089188287,-0.82316873,-0.326849911,-0.260822103,0.807645269,0.726996963,-1.003886918,0.259736721,-1.118576344,0.06271919,0.913477901,-0.853940814,-0.171551816,-1.284381734,-0.482844214,0.845923017,1.136729964,1.156764462,-0.856779704,1.326655709,-0.079328894,-0.499838092,0.729711663
1,20,0,1.386190333,-0.480629266,0.190836541,-1.023702582,3.083893394,-1.894715202,-0.723313398,-0.795274177,-0.110681449,0.054214112,-0.8133756,-0.284493591,-0.25505439,0.823074702,0.678453971,-0.999739899,0.295500448,-1.160056878,0.017813206,0.965673791,-0.832500325,-0.114486185,-1.273761634,-0.471404267,0.758772471,1.102246074,1.170329964,-0.891358777,1.350138075,-0.040185924,-0.492456395,0.780052855
1,20,6,1.368920081,-0.455179145,0.08815496,-1.062534501,3.096362204,-1.889100022,-0.724452941,-0.789597242,-0.136653259,-0.002983282,-0.813202164,-0.217880341,-0.274102301,0.794909095,0.671647569,-1.041645438,0.33935836,-1.16516551,-0.014937659,0.996140179,-0.794634575,-0.10784019,-1.26847523,-0.412398722,0.701054875,1.07978698,1.231353678,-0.815984179,1.370385465,-0.031285328,-0.51651147,0.796490053
1,20,12,1.314703885,-0.444925674,0.016816917,-1.076683121,3.127584413,-1.865992828,-0.790382665,-0.76188848,-0.129694157,-0.052762814,-0.80682412,-0.176254237,-0.298283774,0.829286077,0.662587961,-1.01288949,0.401906525,-1.143079636,-0.039512559,1.018055582,-0.802961849,-0.105177287,-1.281488206,-0.387028149,0.66054494,1.019478166,1.231413125,-0.82382625,1.38331198,-0.011484254,-0.499523193,0.84497317
1,20,18,1.316545528,-0.408063533,-0.034658907,-1.099677669,3.159285483,-1.8569448,-0.812117664,-0.751458569,-0.19156455,-0.172616211,-0.791085335,-0.15778589,-0.369686598,0.816311824,0.662786322,-1.024131022,0.429486123,-1.138150647,-0.049562954,1.021006283,-0.753570853,-0.088881803,-1.252582553,-0.31642419,0.607845153,0.981028784,1.235505871,-0.727476733,1.404224902,0.000902059,-0.53805575,0.899567898
1,21,0,1.279960093,-0.425986875,-0.061000362,-1.142161977,3.195579965,-1.822451516,-0.8419719,-0.74820739,-0.167995981,-0.306986637,-0.736799391,-0.099708803,-0.315196381,0.820208931,0.648173934,-1.001361063,0.480635378,-1.162315118,-0.089832291,1.034685572,-0.721313605,-0.091204081,-1.276903182,-0.28805269,0.542220774,0.929512221,1.23684974,-0.676424374,1.413295421,-0.012589913,-0.528244193,0.935585697
1,21,6,1.311976183,-0.362502074,-0.143315488,-1.160809072,3.203151175,-1.824537254,-0.853116491,-0.740421879,-0.19223155,-0.404047065,-0.729559691,-0.09834236,-0.36297303,0.825623975,0.662642373,-1.014184074,0.477350408,-1.10752025,-0.087339112,1.011177905,-0.667304486,-0.113071184,-1.293573547,-0.229105804,0.502988094,0.867127637,1.259515852,-0.599869597,1.428841573,-0.006460496,-0.532702486,0.972591816
1,21,12,1.278583534,-0.369971072,-0.176564505,-1.186149722,3.22710481,-1.817941101,-0.901063552,-0.699493906,-0.204098818,-0.471503297,-0.69250317,-0.054072164,-0.332522939,0.860302585,0.672600617,-0.993631419,0.510197211,-1.089326965,-0.092688086,0.992982034,-0.654496306,-0.161581444,-1.297471991,-0.204724517,0.417151613,0.804999362,1.224931424,-0.529263845,1.452265835,-0.011643344,-0.548661389,1.04825453
1,21,18,1.268097912,-0.312170974,-0.241263606,-1.220165835,3.249452914,-1.779762531,-0.90238235,-0.625998279,-0.255971613,-0.566472932,-0.710159097,-0.055181193,-0.37636095,0.861947662,0.656576275,-0.96427502,0.479475561,-1.088827545,-0.06127295,0.982116041,-0.609704721,-0.178589327,-1.301511182,-0.15206216,0.386112259,0.774965507,1.204307556,-0.415691565,1.480868737,-0.006055724,-0.62317079,1.10312992
1,22,0,1.2209907,-0.299118287,-0.275208872,-1.297534557,3.268619517,-1.781481801,-0.961410969,-0.584063768,-0.229076646,-0.616831946,-0.651149424,-0.008386495,-0.383121158,0.840154259,0.651430351,-0.951150583,0.526525043,-1.055074491,-0.074203328,0.988778639,-0.548149934,-0.188808946,-1.29906014,-0.109485363,0.302292916,0.725683205,1.159421117,-0.37577003,1.488719281,-0.001703466,-0.645182313,1.163357488
1,22,6,1.200546505,-0.304108687,-0.307085872,-1.293515759,3.237157919,-1.788987782,-0.988578539,-0.566219354,-0.254307715,-0.659827279,-0.643681461,0.042864966,-0.423850981,0.830225185,0.672587153,-0.963367688,0.511304648,-1.046026009,-0.035150852,0.992459595,-0.485181751,-0.209058788,-1.302366262,-0.053903189,0.283562376,0.686329486,1.165777596,-0.302239348,1.521191854,0.023080909,-0.721977406,1.18234653
1,22,12,1.14484588,-0.311711727,-0.314187536,-1.334023001,3.23093867,-1.759774846,-1.037962991,-0.543479349,-0.2624714,-0.703094115,-0.629989422,0.078749461,-0.410823647,0.874136233,0.705694086,-0.954438977,0.515966308,-1.033078074,-0.02001514,0.997335341,-0.435875456,-0.227879477,-1.288386135,-0.047780185,0.196905497,0.648899425,1.13210574,-0.266327284,1.522894818,0.042915775,-0.75778384,1.247695369
1,22,18,1.102885715,-0.334365822,-0.327733118,-1.384205142,3.23517619,-1.748356478,-1.043964712,-0.508801635,-0.234513508,-0.758324711,-0.606937663,0.108317325,-0.436360669,0.823728254,0.721288048,-0.956378719,0.505719333,-1.038578413,-0.02834479,1.019892517,-0.373001349,-0.218379138,-1.261321679,0.032299554,0.2092518,0.596729618,1.091700475,-0.203258262,1.546338682,0.059179103,-0.842819222,1.253138418
1,23,0,1.057131665,-0.384064421,-0.389872059,-1.407049513,3.223649759,-1.758040537,-1.108703456,-0.437949537,-0.185539053,-0.776799995,-0.521264378,0.143468568,-0.469016334,0.863187643,0.715059308,-0.903167229,0.541078793,-1.072531933,-0.044432955,1.041675765,-0.340209796,-0.219878696,-1.246255687,0.061078231,0.14065037,0.572775984,1.052760161,-0.176969871,1.539226336,0.089161178,-0.867565553,1.268407241
1,23,6,1.046413559,-0.446837733,-0.441184911,-1.440434141,3.196615567,-1.743031966,-1.115649916,-0.359605317,-0.162838972,-0.784460743,-0.50824441,0.165409949,-0.476914754,0.779971134,0.705410179,-0.905691144,0.545339627,-1.098688168,-0.051862148,1.076660884,-0.296914075,-0.224651403,-1.235017772,0.082672211,0.144388249,0.601961349,1.05299302,-0.139856324,1.580822535,0.097272735,-0.895244265,1.251197163
1,23,12,1.039334754,-0.475835369,-0.50200302,-1.49231194,3.185223789,-1.729805076,-1.126830154,-0.34626561,-0.149873964,-0.792900516,-0.462034276,0.161452489,-0.421213125,0.828716855,0.718912158,-0.860350092,0.591977441,-1.107755192,-0.069250828,1.091275139,-0.284484262,-0.237686352,-1.237406094,0.090466887,0.099025462,0.572036662,1.0205772,-0.133882045,1.554118673,0.132377803,-0.90860165,1.252994252
1,23,18,1.045827544,-0.525892293,-0.566067436,-1.540445822,3.174559029,-1.694695993,-1.11205044,-0.304433407,-0.211629222,-0.830171649,-0.450537944,0.127585619,-0.453280016,0.800083639,0.725481828,-0.832647408,0.641033541,-1.108982213,-0.125563138,1.137785632,-0.23674218,-0.201329319,-1.211709938,0.132736313,0.119545767,0.553783846,0.969753926,-0.056269487,1.55004541,0.187943503,-0.937843304,1.23412561
1,24,0,1.02298668,-0.5239258,-0.635169236,-1.590386496,3.16373491,-1.682568157,-1.170331745,-0.243882991,-0.188286668,-0.838879505,-0.391771445,0.091225294,-0.415063354,0.782523392,0.713018529,-0.767795385,0.69475509,-1.125960186,-0.173823023,1.134042868,-0.209863149,-0.191640735,-1.20116167,0.123185321,0.061625496,0.569141056,0.940769807,-0.025097144,1.576418226,0.237871646,-0.939723379,1.204031755
1,24,6,1.056898886,-0.52514562,-0.721831821,-1.645023305,3.13354517,-1.641354755,-1.163079991,-0.245420475,-0.280723312,-0.840696952,-0.362517512,0.054382567,-0.457087847,0.725630575,0.726835541,-0.76182611,0.732180044,-1.107791804,-0.181401099,1.148819069,-0.166155037,-0.156598138,-1.185725254,0.133069534,0.049331481,0.614555611,0.917705084,0.066365566,1.593159607,0.264753556,-0.945196607,1.170343348
1,24,12,1.062712147,-0.5451066,-0.741356822,-1.689200998,3.070679534,-1.676736397,-1.179183998,-0.207784003,-0.295080261,-0.87133435,-0.348311132,0.058470968,-0.391792462,0.731238808,0.733730331,-0.702974992,0.837717979,-1.105089496,-0.24595689,1.166154933,-0.156312579,-0.121229319,-1.16273909,0.090499394,-0.011498181,0.624084684,0.860945348,0.109581419,1.591262716,0.340585922,-0.975002512,1.149025898
1,24,18,1.080754932,-0.566455415,-0.79558848,-1.732367606,3.059063973,-1.635221146,-1.158874835,-0.174908395,-0.377690006,-0.911382787,-0.338115564,0.01688022,-0.436745783,0.653723503,0.723687555,-0.681624652,0.87768545,-1.078761354,-0.26111868,1.201464501,-0.08986414,-0.065108452,-1.12839092,0.097410998,-0.01889575,0.652462268,0.811835658,0.192659545,1.596082733,0.370753051,-0.995832172,1.112481747
1,25,0,1.053243469,-0.594772227,-0.838298853,-1.780273357,2.996617551,-1.66478543,-1.207061048,-0.12878085,-0.392785312,-0.89394114,-0.280904124,0.03992365,-0.391730834,0.632447635,0.682264105,-0.633553896,0.965487234,-1.07751581,-0.324883878,1.195853577,-0.025206524,-0.041963241,-1.114094899,0.097235445,-0.106263799,0.655755917,0.767839361,0.272736921,1.597466872,0.449651473,-1.013261868,1.10355388
1,25,6,1.065789407,-0.625495733,-0.84753559,-1.797798244,2.973678616,-1.654467686,-1.203504699,-0.110475542,-0.459957908,-0.884827792,-0.256084915,0.023609951,-0.416984724,0.588867048,0.686836745,-0.640793631,0.978390231,-1.119544294,-0.323141913,1.176939589,0.028415908,0.028564874,-1.089374245,0.089784886,-0.088830388,0.646153797,0.723821629,0.371670372,1.588873211,0.49780371,-1.038323813,1.087941145
1,25,12,1.069589763,-0.63515439,-0.885681425,-1.819624785,2.88140149,-1.672083684,-1.220046279,-0.113241899,-0.456991247,-0.874511172,-0.281030967,0.036720328,-0.384097753,0.597022097,0.695830333,-0.599458742,1.078234515,-1.12294825,-0.396311209,1.183279385,0.090747852,0.048438768,-1.068297074,0.105426382,-0.190741001,0.627970068,0.668494764,0.462925447,1.586491266,0.51959778,-1.045568966,1.113618605
1,25,18,1.066240309,-0.68073155,-0.931223415,-1.80443423,2.858373828,-1.67604664,-1.224140594,-0.13240066,-0.496949861,-0.885580279,-0.298126626,0.062945997,-0.39225592,0.562598934,0.724230014,-0.556420964,1.102145992,-1.147859964,-0.385327182,1.151672369,0.154947331,0.099463119,-1.061530671,0.126523913,-0.199224717,0.647603049,0.616929954,0.569281826,1.571429727,0.506820622,-1.04155841,1.0926047
1,26,0,1.044631973,-0.689896949,-0.931710245,-1.813558169,2.807420403,-1.705636783,-1.260401924,-0.109896125,-0.511354687,-0.864918439,-0.276841136,0.112688353,-0.350799253,0.556468988,0.745925103,-0.531747931,1.1645658,-1.145269195,-0.412234886,1.104332705,0.208977783,0.074669674,-1.083966454,0.128941222,-0.2342224,0.590206918,0.60709224,0.652517942,1.573400079,0.527329211,-1.052252526,1.07553871
1,26,6,1.023901253,-0.719722384,-0.967744673,-1.790017439,2.752803972,-1.711727413,-1.296112274,-0.136009358,-0.563509598,-0.897151339,-0.248655295,0.13505421,-0.365335754,0.589879713,0.774894557,-0.526457629,1.201657886,-1.161251263,-0.429218027,1.06720001,0.268482862,0.119957123,-1.069701038,0.156859695,-0.221232556,0.613940361,0.579663192,0.724375514,1.565887418,0.522367472,-1.031573004,1.038493809
1,26,12,0.976838097,-0.723744814,-0.976371717,-1.753436131,2.698706648,-1.755996856,-1.307381747,-0.131625805,-0.589370037,-0.903473376,-0.262527148,0.181825918,-0.295185279,0.614732934,0.788581774,-0.499564803,1.261586142,-1.159256909,-0.469815565,1.076584891,0.312587988,0.108620869,-1.103722873,0.188377878,-0.265799032,0.566908088,0.549487456,0.757045318,1.561372412,0.548487856,-1.02551192,1.031039741
1,26,18,0.932271233,-0.725425607,-0.98490448,-1.712385801,2.7008369,-1.806795914,-1.288423605,-0.146387754,-0.592913061,-0.93881498,-0.238816831,0.191220502,-0.306707979,0.586028322,0.823513822,-0.488786152,1.26138517,-1.187269296,-0.486120845,1.059595945,0.36605136,0.133451316,-1.099733654,0.234426023,-0.259509703,0.599883731,0.52268908,0.811369637,1.527071927,0.535632296,-1.017933911,0.995502311
1,27,0,0.830780009,-0.733532793,-1.003868929,-1.716842279,2.652576674,-1.853421467,-1.288393961,-0.155517288,-0.638122172,-0.922170387,-0.231197548,0.245948119,-0.280339979,0.597839925,0.886474714,-0.45473412,1.257562384,-1.157246942,-0.529139318,1.04358086,0.426066979,0.117935707,-1.103316265,0.264358109,-0.248432238,0.576406358,0.539640543,0.80994852,1.526877682,0.578886938,-1.039113093,1.000505259
1,27,6,0.808614392,-0.704486449,-1.014095992,-1.691972816,2.636207126,-1.897073377,-1.300808081,-0.183654977,-0.658581616,-0.917264119,-0.211567511,0.232096503,-0.325879863,0.576086614,0.94197185,-0.489993879,1.251171645,-1.179875763,-0.543515668,1.032680485,0.453223515,0.123436551,-1.056743165,0.310640594,-0.227711295,0.579423826,0.548047537,0.832981172,1.487898398,0.599651136,-1.014575108,1.003668334
1,27,12,0.783522736,-0.720522797,-1.055605933,-1.675031632,2.614449266,-1.928986757,-1.327726584,-0.176589296,-0.653200358,-0.884242719,-0.266404651,0.241922681,-0.290686221,0.58388734,0.938963317,-0.447261063,1.226611292,-1.151730346,-0.591746,1.055114891,0.50577547,0.102502215,-1.04722415,0.373080183,-0.244110588,0.581194194,0.508804085,0.821592858,1.458281695,0.647781647,-1.010287948,1.027873172
1,27,18,0.768283891,-0.739242738,-1.055920941,-1.677973146,2.609021416,-1.941613214,-1.311672705,-0.171456936,-0.646412931,-0.855083871,-0.31633963,0.253633684,-0.32614058,0.572611449,0.954977319,-0.454339843,1.191333951,-1.152943407,-0.583174307,1.075573515,0.574118333,0.079624592,-1.038279148,0.436006823,-0.233515772,0.544740521,0.470069665,0.811190881,1.450643715,0.662834554,-1.00364824,1.0530931
1,28,0,0.700821524,-0.714422255,-1.09732817,-1.682629623,2.579760332,-1.990261637,-1.326412064,-0.12131618,-0.61592819,-0.821933904,-0.356597569,0.30339919,-0.321075613,0.590549582,0.918266862,-0.43165043,1.191058111,-1.098446947,-0.579457743,1.130801054,0.606168159,0.021813177,-1.048511293,0.46427545,-0.246542513,0.522861349,0.428790067,0.785167645,1.444786437,0.657627251,-1.003833369,1.11020131
1,28,6,0.675805472,-0.738617355,-1.125331197,-1.664233637,2.524635897,-2.020056427,-1.353839178,-0.129569362,-0.575535339,-0.789402579,-0.373562139,0.322747112,-0.360757601,0.607289354,0.937324177,-0.480676157,1.151266908,-1.096561765,-0.555637983,1.138623564,0.655345006,0.005774497,-0.998049517,0.508305862,-0.235577596,0.494320727,0.39531637,0.776153081,1.486247419,0.663817936,-0.998380856,1.152815307
1,28,12,0.648563767,-0.740958802,-1.126482039,-1.628411399,2.467376729,-2.047828799,-1.380795541,-0.116673872,-0.548486969,-0.789282106,-0.424784196,0.365881208,-0.322623764,0.647888158,0.892259308,-0.46172523,1.180730004,-1.061938266,-0.609793863,1.181455542,0.72518152,-0.04245784,-1.028215664,0.538028461,-0.242921111,0.456900643,0.343221825,0.746893927,1.504241501,0.653469464,-0.965236968,1.186524372
